;Cod_setor;MediaMoradorDomicilio;RendaMediaDomicilio;RendaMediaPerCapitaGeral;RendaMediaPerCapitaComRendimento;nAbsDomicilios;nAbsDomiciliosCasa;nAbsDomiciliosApto;nAbsImoveisAlugados;nAbs1PessoasDomicilio;nAbs1PessoasDomicilio;nAbs2PessoasDomicilio;nAbs3PessoasDomicilio;nAbs4PessoasDomicilio;nAbs5ouMaisPessoasDomicilio;nAbsHabitantes;nAbsMoradoresCasa;nAbsMoradoresApto;nAbsMoradoresImoveisAlugados;nAbsConjuges;nAbsHomensResidentes;nAbsMulheresResidentes;TotalRendNomMensalDomParticulares;TotalRendimentoNomMensalDomParticularesPermanentes;TotalRendimentoNomMensalDomParitulcaresImprovisados;nAbsPessoasClasseE;nAbsPessoasClasseD;nAbsPessoasClasseC;nAbsPessoasClasseB;nAbsPessoasClasseA
478;160030305000362;4.72;430.2;317.59;574.92;134;119;4;23;8;8;15;30;14;2120117;632;584;11;72;632;319;313;157527;157527;0;81;2;7;0;0
479;160030305000363;4.28;512.36;253.6;626.18;275;259;0;49;32;32;31;51;50;3635148;1176;1130;0;180;1176;576;600;233567;233567;0;179;9;7;0;1
480;160030305000364;4.43;780.93;425.21;647.7;40;40;0;9;3;3;5;8;8;4452;177;177;0;49;177;89;88;55702;55702;0;29;4;2;1;0
481;160030305000365;4.63;583.3;309.73;609.31;70;68;0;12;7;7;6;14;13;12561;324;321;0;44;324;152;172;74336;74336;0;50;2;6;0;0
482;160030305000366;4.85;774.87;394.74;901.33;39;39;0;0;2;2;2;7;9;6622;189;189;0;0;189;86;103;54080;54080;0;22;4;2;1;0
483;160030305000367;4.35;469.58;313.23;616.73;101;96;0;10;8;8;11;22;13;181180;437;421;0;61;437;212;225;96814;96814;0;70;4;2;0;0
484;160030305000368;4.58;551.94;319.83;656.76;341;341;0;19;22;22;34;65;74;55312214;1562;1562;0;68;1562;780;782;380923;380923;0;224;17;16;2;0
485;160030305000369;4.03;655.24;425.68;874.49;62;61;0;6;2;2;10;13;18;7812;250;247;0;17;250;112;138;80453;80453;0;36;6;5;0;0
486;160030305000370;3.7;1516.8;1093.72;1669.37;10;7;0;4;1;1;2;2;2;1110;37;28;0;13;37;18;19;31718;31718;0;3;2;4;0;0
487;160030305000371;4.64;641.4;373.31;680.54;58;58;0;5;4;4;4;17;11;4471;269;269;0;20;269;115;154;76901;76901;0;40;4;4;0;0
488;160030305000372;4.82;508.79;323.12;634.39;250;250;0;23;18;18;25;46;44;3432177;1205;1205;0;81;1205;620;585;294359;294359;0;177;11;8;0;0
489;160030305000373;4.59;694.49;364.44;767.01;205;197;0;26;19;19;22;42;38;18241811;941;917;0;90;941;478;463;248767;248767;0;135;11;15;1;1
490;160030305000374;5.11;697.74;326.85;618.49;196;193;0;7;12;12;14;36;33;2323279;1002;991;0;28;1002;489;513;241212;241212;0;148;12;10;1;1
491;160030305000375;4.83;431.5;217.42;560.37;294;292;0;9;21;21;26;45;58;45381914;1421;1415;0;42;1421;721;700;228071;228071;0;179;9;7;1;0
492;160030305000376;5.03;550.46;284.19;509.34;227;210;6;32;9;9;27;45;39;33231411;1141;1082;17;118;1141;569;572;237863;237863;0;196;5;10;0;0
493;160030305000377;4.96;574.51;259.93;633.14;244;243;0;19;9;9;16;42;51;46242114;1211;1208;0;95;1211;619;592;236793;236793;0;172;7;11;1;0
494;160030305000378;5.25;791.67;375.75;637.07;102;102;0;0;4;4;11;10;17;2011106;536;536;0;0;536;267;269;169461;169461;0;82;9;6;1;0
495;160030305000379;4.55;574.26;361.42;583.83;65;56;0;12;4;4;7;21;10;4761;296;267;0;40;296;147;149;83487;83487;0;57;3;1;0;0
496;160030305000380;4.48;677.6;367.14;619.1;25;25;0;0;1;1;6;3;6;2212;112;112;0;0;112;60;52;31574;31574;0;20;2;2;0;0
497;160030305000381;4.87;607.39;365.17;704.71;61;51;10;17;6;6;2;9;13;9783;297;260;37;66;297;153;144;80337;80337;0;34;6;3;0;0
498;160030305000382;4.02;846.33;526.05;764.76;57;56;1;4;2;2;11;16;8;8273;229;225;4;18;229;97;132;91007;91007;0;39;8;4;1;0
499;160030305000383;4.64;464.44;237.4;636.45;36;33;0;7;1;1;5;5;6;9522;167;152;0;37;167;75;92;29913;29913;0;18;3;1;0;0
500;160030305000384;5.18;492.0;255.36;580.9;74;74;0;6;5;5;8;10;11;101066;383;383;0;26;383;193;190;75898;75898;0;54;1;3;0;0
501;160030305000385;4.57;583.5;309.26;509.02;187;171;0;28;7;7;19;42;32;392088;855;798;0;109;855;436;419;188339;188339;0;167;8;4;0;0
502;160030305000386;4.07;475.59;315.99;515.56;29;27;1;4;4;4;6;6;2;3214;118;114;3;13;118;63;55;29387;29387;0;19;2;1;0;0
503;160030305000387;4.66;429.36;265.37;567.68;50;50;0;2;3;3;3;9;12;14212;233;233;0;13;233;110;123;44847;44847;0;33;1;2;0;0
504;160030305000388;4.55;536.53;288.4;540.75;133;132;0;7;11;11;17;21;23;1718154;605;600;0;25;605;308;297;129779;129779;0;107;8;1;0;0
505;160030305000389;4.34;490.89;263.07;593.33;201;198;1;16;18;18;18;41;45;2423158;872;859;4;55;872;405;467;164946;164946;0;133;17;2;0;0
506;160030305000390;4.41;659.85;335.31;799.03;99;99;0;6;7;7;9;21;21;171133;437;437;0;24;437;213;224;112663;112663;0;53;2;2;0;1
507;160030305000391;4.4;630.63;329.78;620.76;52;52;0;7;2;2;5;13;12;7631;229;229;0;33;229;105;124;63318;63318;0;36;4;4;0;0
508;160030305000392;4.55;631.21;386.41;727.73;33;21;0;8;0;0;3;8;7;6431;150;100;0;31;150;80;70;43664;43664;0;23;3;1;0;0
509;160030305000393;4.42;1096.83;507.97;812.76;106;97;1;17;9;9;16;20;19;141152;469;443;2;49;469;237;232;182870;182870;0;87;6;3;0;2
510;160030305000394;4.65;746.7;373.7;679.55;179;179;0;13;20;20;15;25;37;2718176;832;832;0;39;832;406;426;242878;242878;0;135;13;17;1;0
511;160030305000395;4.44;1061.75;508.72;829.61;61;60;0;1;8;8;5;10;9;14812;271;269;0;3;271;132;139;107849;107849;0;42;7;8;0;1
512;160030305000396;4.48;624.51;337.83;678.4;218;218;0;35;18;18;28;38;47;2824118;977;977;0;139;977;471;506;250329;250329;0;153;9;14;1;0
513;160030305000397;4.62;781.05;396.07;764.17;255;255;0;10;23;23;20;46;49;3433238;1178;1178;0;48;1178;614;564;335471;335471;0;187;12;17;0;2
514;160030305000398;4.81;526.9;275.75;533.26;80;78;0;13;2;2;11;20;9;18643;385;376;0;63;385;193;192;72523;72523;0;64;3;1;0;0
515;160030305000399;4.79;452.8;247.41;554.15;114;113;0;8;10;10;18;14;19;141277;546;544;0;34;546;286;260;94759;94759;0;84;5;1;0;0
516;160030305000400;4.46;423.68;299.98;541.64;59;57;1;6;6;6;8;10;12;11421;263;258;2;21;263;134;129;58497;58497;0;35;2;3;0;0
517;160030305000401;4.62;329.4;225.41;388.9;50;50;0;0;3;3;6;15;6;6421;231;231;0;0;231;126;105;35390;35390;0;34;2;1;0;0
518;160030305000402;4.28;565.56;277.59;499.66;36;33;0;5;2;2;4;7;9;5342;154;147;0;13;154;79;75;32478;32478;0;33;2;0;0;0
519;160030305000403;3.87;620.79;362.94;665.39;127;116;5;17;14;14;20;27;22;181242;489;463;10;42;489;248;241;135740;131720;4020;96;4;8;0;0
520;160030305000404;4.45;465.39;250.21;567.34;234;234;0;14;20;20;26;48;43;31221511;1041;1041;0;38;1041;520;521;186656;186656;0;168;9;3;0;0
521;160030305000405;4.69;558.3;354.38;589.36;86;86;0;9;8;8;9;19;15;7984;403;403;0;29;403;205;198;110211;110211;0;63;2;4;0;0
522;160030305000406;5.28;563.41;258.41;495.02;115;114;0;5;1;1;12;20;12;2316158;607;605;0;20;607;299;308;117319;117319;0;94;6;2;0;0
523;160030305000407;5.03;455.89;281.75;557.81;61;61;0;3;1;1;6;12;11;81054;307;307;0;8;307;143;164;55023;55023;0;42;5;0;0;0
524;160030305000408;4.72;609.63;337.11;583.05;134;128;6;13;10;10;12;20;27;1625115;632;617;15;56;632;318;314;163837;163837;0;112;5;6;0;0
525;160030305000409;4.37;593.37;315.37;651.95;79;44;0;2;3;3;13;11;19;13962;345;186;0;6;345;177;168;77582;77582;0;59;6;2;0;0
526;160030305000410;4.64;461.69;256.72;494.31;190;187;0;9;7;7;20;39;35;3520915;881;872;0;38;881;434;447;159168;159168;0;160;4;0;0;0
527;160030305000411;4.39;314.28;172.17;590.31;220;217;1;25;19;19;36;34;43;31181312;965;962;1;96;965;483;482;119832;119832;0;97;2;7;0;0
528;160030305000412;4.06;782.51;381.0;722.19;79;77;2;4;6;6;14;15;17;9575;321;316;5;16;321;138;183;96773;96773;0;56;8;8;0;0
529;160030305000413;5.26;556.68;213.15;532.88;19;19;0;2;1;1;4;2;2;3320;100;100;0;9;100;54;46;17052;17052;0;11;3;0;0;0
530;160030305000414;4.48;445.63;270.8;503.68;27;27;0;1;2;2;3;6;3;4422;121;121;0;3;121;51;70;25184;25184;0;20;0;1;0;0
531;160030305000415;4.72;542.58;353.42;737.9;109;108;1;9;7;7;11;20;20;161684;515;511;4;37;515;256;259;134298;134298;0;56;7;7;0;0
532;160030305000416;4.52;533.73;316.69;591.67;113;112;0;9;7;7;17;23;16;1510136;511;507;0;24;511;247;264;121293;121293;0;75;10;3;0;0
533;160030305000417;4.52;714.92;385.6;656.8;376;376;0;35;22;22;53;68;72;53402613;1698;1698;0;117;1698;829;869;495884;495884;0;283;17;28;0;2
534;160030305000418;4.1;634.78;376.83;656.3;298;294;3;14;18;18;46;61;65;5322137;1223;1213;9;47;1223;635;588;332743;332743;0;226;22;15;0;0
535;160030305000419;4.49;386.45;300.4;766.64;223;221;0;23;17;17;23;45;48;30171816;1002;1000;0;70;1002;514;488;220791;220791;0;99;11;6;0;0
536;160030305000420;4.3;648.53;411.99;730.01;375;371;0;21;24;24;47;58;82;7541238;1604;1597;0;80;1604;788;816;483264;479154;4110;221;13;39;0;2
537;160030305000421;4.27;678.69;353.51;621.8;244;244;0;6;18;18;30;55;40;38271513;1041;1041;0;24;1041;544;497;260024;260024;0;182;19;14;3;1
538;160030305000422;3.73;851.34;468.49;812.59;318;310;0;26;28;28;55;77;67;4718154;1185;1153;0;82;1185;593;592;419295;419295;0;213;29;44;0;0
539;160030305000423;3.89;1372.41;731.25;1209.83;219;171;22;67;29;29;35;39;44;3214126;852;717;70;202;852;413;439;525127;525127;0;127;25;53;3;2
540;160030305000424;4.51;338.9;188.72;521.56;297;292;0;11;20;20;30;53;63;3347339;1338;1316;0;44;1338;678;660;180982;180982;0;158;6;5;0;0
541;160030305000425;4.88;532.73;301.38;530.16;128;128;0;20;3;3;6;30;30;2011147;624;624;0;97;624;308;316;145264;145264;0;109;4;1;0;0
542;160030305000426;3.91;1093.51;610.43;1069.67;187;185;0;19;20;20;25;39;39;301485;732;724;0;66;732;377;355;344482;342772;1710;108;25;35;2;0
543;160030305000427;4.48;629.19;417.15;1029.37;97;79;0;17;3;3;13;18;23;151226;435;373;0;66;435;219;216;143082;143082;0;29;5;12;1;0
544;160030305000428;3.48;1590.3;1050.0;1786.84;33;17;16;16;4;4;10;6;7;4000;115;68;47;44;115;55;60;101850;101850;0;11;3;14;1;0
545;160030305000429;4.79;518.29;297.33;589.87;34;32;0;2;2;2;5;2;6;8244;163;150;0;15;163;81;82;36572;36572;0;27;1;0;0;0
546;160030305000430;4.63;582.73;408.96;701.61;52;52;0;3;5;5;5;9;9;6564;241;241;0;9;241;116;125;76476;76476;0;37;4;2;0;0
547;160030305000431;5.28;600.86;363.03;567.82;29;29;0;2;0;0;3;4;4;7440;153;153;0;11;153;75;78;44290;44290;0;26;1;1;0;0
548;160030305000432;4.55;793.3;519.03;936.7;87;85;2;15;3;3;13;14;17;17775;396;388;8;65;396;195;201;158303;158303;0;50;6;10;0;1
549;160030305000433;4.69;920.91;469.76;765.66;68;66;0;3;5;5;8;6;13;15836;319;316;0;16;319;142;177;117911;117911;0;50;6;7;1;0
550;160030305000434;4.21;760.15;430.08;706.25;247;243;1;1;35;35;35;46;40;2523148;1033;1026;1;3;1033;514;519;344846;340846;4000;202;17;15;1;1
551;160030305000435;4.33;603.05;347.0;664.0;214;212;0;4;23;23;26;35;47;1926185;928;919;0;14;928;479;449;227387;227387;0;156;5;11;1;1
552;160030310000001;4.87;824.12;426.27;819.92;306;299;0;19;18;18;26;58;56;38362618;1482;1464;0;72;1482;765;717;445836;439736;6100;229;17;27;1;2
553;160030310000002;4.78;771.28;327.75;661.36;68;68;0;4;5;5;5;13;10;12676;325;325;0;8;325;171;154;74072;74072;0;57;5;2;0;1
554;160030310000004;4.92;545.66;197.13;595.07;471;468;0;0;38;38;54;63;101;57482431;2308;2304;0;0;2308;1284;1024;316366;315866;500;393;18;1;0;0
555;160030310000005;5.43;448.73;232.41;521.43;204;1;0;0;6;6;24;28;32;32192115;1108;5;0;0;1108;592;516;183566;183566;0;143;7;7;0;0
556;160030310000006;5.5;452.83;227.89;485.86;167;167;0;1;15;15;15;19;24;1621189;918;918;0;4;918;481;437;147217;147217;0;127;7;5;1;0
557;160030310000007;4.66;489.66;243.39;440.85;29;29;0;0;1;1;4;6;6;2430;135;135;0;0;135;65;70;23365;23365;0;28;1;0;0;0
558;160030310000008;4.72;403.34;198.18;411.9;32;32;0;1;0;0;5;7;6;6221;151;151;0;3;151;78;73;21007;21007;0;31;0;0;0;0
559;160030310000009;5.96;471.46;171.77;391.47;24;24;0;0;0;0;2;3;2;2730;143;143;0;0;143;78;65;16833;16833;0;23;0;0;0;0
560;160030310000010;5.44;620.98;252.57;574.46;125;123;0;6;4;4;10;24;29;135109;677;669;0;21;677;361;316;123509;122109;1400;105;6;6;1;0
561;160030310000011;5.98;401.21;175.67;389.46;62;2;0;0;3;3;2;8;9;9778;371;7;0;0;371;187;184;40983;40983;0;47;1;3;0;0
562;160030311000001;5.94;230.28;144.3;521.08;32;32;0;0;1;1;1;3;8;3442;190;190;0;0;190;92;98;18759;18759;0;15;0;1;0;0
563;160030311000002;4.87;431.44;202.49;509.44;110;110;0;0;8;8;19;15;14;1213104;536;536;0;0;536;273;263;79982;79982;0;79;2;4;0;0
564;160030312000001;4.16;1015.77;527.43;902.7;321;315;2;34;32;32;46;55;62;52282017;1332;1322;2;114;1332;666;666;556965;555655;1310;222;31;49;2;3
565;160030312000002;4.45;1235.06;564.64;1009.79;269;253;0;29;17;17;35;45;57;4131179;1193;1154;0;97;1193;583;610;538630;536530;2100;152;28;65;1;2
566;160030312000003;4.22;1745.76;825.26;1365.12;289;286;0;32;17;17;44;56;66;41271411;1213;1205;0;107;1213;569;644;798476;796196;2280;137;23;94;12;5
567;160030312000004;4.07;897.15;434.84;896.54;691;675;8;44;71;71;112;124;131;104583422;2797;2762;22;191;2797;1440;1357;971441;970641;800;415;100;74;1;1
568;160030312000005;4.54;306.28;225.72;479.84;109;109;0;9;8;8;11;23;17;221145;495;495;0;31;495;253;242;76294;76294;0;63;2;1;0;0
569;160030312000006;4.77;523.84;278.54;485.1;44;44;0;2;0;0;4;9;10;10422;210;210;0;8;210;94;116;43174;43174;0;41;1;0;0;0
570;160030312000007;4.67;385.78;213.34;612.26;425;423;2;14;26;26;38;78;83;67522823;1986;1982;4;76;1986;1042;944;296333;296333;0;198;22;12;0;0
571;160030324000001;3.95;883.63;450.89;913.31;214;196;0;12;24;24;33;42;29;23171110;797;774;0;31;797;410;387;268416;262916;5500;148;7;26;2;1
572;160030324000002;5.06;566.33;271.56;607.36;112;108;0;4;9;9;9;13;18;15101114;573;547;0;17;573;279;294;112969;111029;1940;86;3;7;0;0
573;160030324000003;6.23;544.0;268.91;659.27;35;35;0;0;0;0;2;2;4;8457;218;218;0;0;218;106;112;40875;40875;0;28;1;1;0;0
574;160030324000004;5.57;490.98;177.14;448.51;61;61;0;0;3;3;5;4;11;8992;340;340;0;0;340;184;156;42160;42160;0;54;2;1;0;0
575;160030324000005;4.81;374.65;193.66;435.18;57;57;0;1;6;6;6;6;12;8564;274;274;0;2;274;137;137;38731;38731;0;43;2;0;0;0
576;160030324000006;5.0;605.95;239.99;512.28;113;113;0;1;4;4;13;13;21;1420147;565;565;0;2;565;302;263;106555;106555;0;95;9;5;0;0
577;160030324000007;5.05;431.68;198.75;420.1;197;196;0;2;12;12;20;25;38;33181911;993;990;0;6;993;518;475;140315;139805;510;184;4;2;0;0
578;160030324000008;5.59;483.8;215.4;474.17;82;82;0;4;5;5;5;7;11;191179;458;458;0;15;458;236;222;68281;68281;0;66;3;3;0;0
579;160030324000009;4.82;631.0;293.05;511.67;60;60;0;2;1;1;10;10;13;7555;289;289;0;6;289;153;136;64471;64471;0;56;0;3;1;0
580;160040205000001;4.69;658.76;315.59;707.94;359;359;0;14;27;27;35;57;65;64442221;1682;1682;0;67;1682;859;823;392589;392589;0;215;23;28;2;1
581;160040205000002;4.62;708.8;543.47;997.25;421;417;0;16;33;33;50;68;85;55512719;1929;1925;0;53;1929;1001;928;808005;808005;0;243;36;43;5;0
582;160040205000003;4.52;1042.32;515.62;933.65;236;233;0;10;24;24;22;30;48;4427184;1058;1053;0;39;1058;523;535;392158;392158;0;134;22;33;2;3
583;160040205000004;4.97;506.9;258.22;521.3;175;175;0;7;13;13;11;17;45;28201812;870;870;0;34;870;454;416;166296;166296;0;132;5;8;1;0
584;160040205000005;4.44;903.58;465.38;889.98;137;137;0;14;12;12;25;19;24;201275;608;608;0;58;608;327;281;223384;223384;0;101;7;17;2;0
585;160040205000006;4.16;307.61;161.56;414.82;93;93;0;1;12;12;16;16;13;11795;387;387;0;7;387;211;176;46045;46045;0;59;2;1;0;0
586;160040205000007;4.48;609.53;442.56;755.46;222;220;0;2;28;28;21;40;38;29162110;989;986;0;2;989;548;441;312003;310093;1910;166;6;11;1;1
587;160040205000008;3.52;451.85;208.01;561.63;27;27;0;0;4;4;5;5;6;3211;95;95;0;0;95;53;42;16849;16849;0;17;1;1;0;0
588;160040205000010;4.75;1531.19;711.2;1197.59;151;147;2;11;6;6;21;23;31;2216137;719;704;4;41;719;361;358;394006;392076;1930;82;14;35;3;3
589;160040208000001;4.42;783.92;384.45;796.36;132;132;0;6;6;6;18;33;22;191376;583;583;0;20;583;304;279;166835;166835;0;87;9;16;0;1
590;160040208000002;4.94;507.9;235.4;487.79;104;104;0;0;10;10;13;11;14;131694;514;514;0;0;514;288;226;87803;87803;0;79;4;5;0;0
591;160040215000001;4.93;773.62;338.78;684.13;167;167;0;4;15;15;12;33;29;25121210;823;823;0;10;823;410;413;211196;211196;0;116;10;22;1;0
592;160040215000002;4.68;510.19;279.46;534.57;255;254;0;1;39;39;38;26;33;28252112;1193;1188;0;3;1193;677;516;245367;244767;600;188;5;14;1;0
593;160040215000003;4.99;491.63;223.98;506.89;243;230;0;1;34;34;21;17;45;27312610;1208;1150;0;1;1208;656;552;182989;181969;1020;199;8;2;0;0
594;160040215000004;5.17;396.86;179.64;494.42;256;249;0;0;22;22;18;28;38;41322515;1316;1287;0;0;1316;717;599;165630;164286;1344;160;3;8;0;0
595;160040215000005;5.28;438.92;165.97;570.54;400;229;0;2;25;25;33;54;55;57524725;2113;1218;0;5;2113;1095;1018;242479;242479;0;236;18;14;0;0
596;160040215000008;5.16;655.99;318.05;624.08;184;182;0;3;13;13;21;27;21;27241317;945;939;0;8;945;490;455;214685;209425;5260;149;9;15;1;0
597;160050105000001;3.84;1061.04;818.59;1344.45;249;172;11;83;29;29;56;38;38;3717129;951;743;29;240;951;465;486;604814;591414;13400;127;18;26;1;7
598;160050105000002;3.79;1300.91;680.64;1060.18;288;198;3;113;38;38;47;59;37;3426137;1056;842;6;350;1056;549;507;558986;554426;4560;177;37;48;1;5
599;160050105000003;3.47;1259.77;857.33;1288.19;315;214;54;130;51;51;57;66;59;451399;1090;839;126;362;1090;547;543;748583;745873;2710;171;27;62;4;4
600;160050105000004;3.62;1410.43;894.11;1495.96;266;216;17;107;46;46;44;51;46;3121157;960;806;36;324;960;498;462;692021;692021;0;103;26;54;1;6
601;160050105000005;4.24;676.1;522.23;907.04;250;246;0;22;16;16;39;44;51;4126168;1059;1050;0;85;1059;561;498;413608;406098;7510;124;14;30;0;0
602;160050105000006;4.11;1265.84;668.41;1189.86;163;145;2;23;15;15;21;35;33;241553;665;617;5;69;665;356;309;333141;333141;0;107;10;15;2;2
603;160050105000007;4.0;373.38;202.75;405.5;13;13;0;0;2;2;3;2;0;2210;52;52;0;0;52;23;29;8110;8110;0;12;0;0;0;0
604;160050105000008;5.54;311.54;124.48;478.77;13;13;0;0;1;1;2;3;1;1001;72;72;0;0;72;31;41;6224;6224;0;8;0;0;0;0
605;160050105000009;4.52;199.26;105.68;342.4;27;27;0;0;0;0;6;5;4;2352;122;122;0;0;122;67;55;8560;8560;0;16;0;0;0;0
606;160050105000010;3.2;875.12;539.82;931.39;101;100;0;2;32;32;18;18;11;5552;324;320;0;5;324;202;122;130957;124837;6120;74;3;10;0;1
607;160050105000011;5.3;335.9;246.54;663.77;10;10;0;0;0;0;1;1;2;0321;53;53;0;0;53;30;23;8629;8629;0;5;1;0;0;0
608;160050105000012;5.0;249.5;172.76;835.0;10;10;0;0;0;0;0;1;3;3120;50;50;0;0;50;29;21;5010;5010;0;2;1;0;0;0
609;160050105000013;6.44;320.89;84.94;577.6;9;9;0;0;0;0;1;1;1;0121;58;58;0;0;58;25;33;2888;2888;0;4;1;0;0;0
610;160050105000014;4.92;229.17;141.25;941.67;12;12;0;0;1;1;1;2;1;3111;59;59;0;0;59;32;27;5650;5650;0;4;0;0;0;0
611;160050105000015;6.1;210.0;56.76;1050.0;10;10;0;0;1;1;0;1;1;1302;61;61;0;0;61;33;28;2100;2100;0;1;1;0;0;0
612;160050105000016;6.18;207.5;90.74;528.21;76;75;0;0;3;3;7;10;11;1798;470;466;0;0;470;233;237;29580;29580;0;19;3;0;0;0
613;160050105000017;6.38;626.45;282.02;797.59;42;42;0;0;2;2;0;5;5;8255;268;268;0;0;268;143;125;50646;50646;0;23;3;5;0;0
614;160050105000018;5.4;501.5;344.56;641.34;134;134;0;0;5;5;12;19;20;1618168;724;724;0;0;724;370;354;175327;175327;0;87;5;11;0;0
615;160050105000019;5.54;244.37;92.44;680.68;135;135;0;0;6;6;15;15;20;18141113;748;748;0;0;748;386;362;44925;44925;0;33;4;5;0;0
616;160050105000020;4.18;479.44;463.19;856.2;120;120;0;9;14;14;21;12;23;191563;502;502;0;30;502;273;229;169528;169528;0;62;10;4;0;0
617;160050105000021;4.23;1277.44;673.53;1453.33;266;226;16;51;19;19;38;67;50;2922148;1118;1022;40;157;1118;586;532;589260;589260;0;123;17;39;2;9
618;160050105000022;3.8;1184.68;746.26;1275.42;266;199;1;101;29;29;40;58;46;423276;1004;830;1;318;1004;506;498;559935;552465;7470;130;21;48;1;6
619;160050105000023;3.99;814.81;437.77;939.46;389;338;3;53;27;27;65;79;68;5835158;1556;1375;8;176;1556;834;722;506848;497378;9470;220;28;51;0;1
620;160050105000024;4.44;689.15;475.73;867.77;171;135;0;46;14;14;28;24;34;32978;755;634;0;170;755;384;371;264786;264276;510;88;12;21;0;0
621;160050105000025;3.87;999.5;573.0;1011.81;250;195;0;77;26;26;48;42;51;3220126;962;826;0;243;962;498;464;431532;429022;2510;144;26;34;0;3
622;160050105000026;4.08;721.62;500.15;862.71;281;221;0;43;18;18;31;49;53;2516147;1084;902;0;162;1084;560;524;351694;350094;1600;160;18;21;3;0
623;160050105000027;3.9;905.72;514.3;937.52;185;167;9;30;27;27;32;32;31;211694;710;673;19;95;710;373;337;265337;265337;0;110;19;17;1;2
624;160050110000001;3.95;1423.0;789.62;1335.28;166;136;0;4;11;11;31;39;33;27847;656;569;0;9;656;336;320;401918;401918;0;76;12;50;1;1
625;160050110000002;3.11;1023.11;606.91;1112.67;54;54;0;1;15;15;15;7;4;4520;168;168;0;6;168;98;70;80112;80112;0;33;3;10;1;0
626;160050110000003;3.5;354.17;219.17;328.75;6;6;0;0;1;1;1;1;1;1100;21;21;0;0;21;12;9;3945;3945;0;6;0;0;0;0
627;160050110000004;3.71;1434.29;1086.95;1454.59;131;56;0;4;14;14;11;9;3;4722;408;208;0;16;408;241;167;381639;220402;161237;73;8;26;4;3
628;160050115000001;5.51;375.61;144.59;701.06;41;41;0;0;2;2;3;8;7;1544;226;226;0;0;226;121;105;23135;23135;0;13;1;0;1;0
629;160050115000002;6.72;281.78;108.17;872.18;209;208;0;0;2;2;5;14;26;34302429;1404;1399;0;0;1404;745;659;110767;110767;0;48;6;15;0;0
630;160050115000003;6.55;400.27;152.3;753.4;110;110;0;0;4;4;2;11;14;11121617;720;720;0;0;720;375;345;70820;70820;0;26;5;12;0;0
631;160050115000004;5.85;54.69;64.11;977.75;13;13;0;0;1;1;0;1;1;3410;76;76;0;0;76;38;38;3911;3911;0;2;0;0;0;0
632;160050115000005;5.0;51.67;99.25;727.83;12;12;0;0;0;0;0;1;4;4030;60;60;0;0;60;29;31;4367;4367;0;2;0;0;0;0
633;160050115000006;6.19;175.9;93.91;516.5;21;21;0;0;0;0;2;2;1;4133;130;130;0;0;130;57;73;7231;7231;0;8;0;0;0;0
634;160050115000007;2.0;329.29;486.92;834.71;7;7;0;0;2;2;3;2;0;0000;14;14;0;0;14;7;7;5843;5843;0;4;0;0;0;0
635;160050115000008;4.23;439.55;225.08;603.64;22;22;0;0;3;3;4;5;1;1313;93;93;0;0;93;51;42;13280;13280;0;12;1;1;0;0
636;160053505000001;4.02;975.74;527.02;905.12;274;273;0;39;34;34;51;42;51;33231611;1101;1097;0;122;1101;549;552;451657;451657;0;182;25;41;3;2
637;160053505000002;4.35;1071.83;463.02;934.2;319;318;0;41;33;33;45;59;53;48262211;1385;1384;0;137;1385;697;688;477176;476676;500;210;31;38;0;5
638;160053505000003;4.08;660.41;362.09;687.2;429;425;0;45;47;47;72;78;85;50313112;1752;1739;0;149;1752;895;857;450805;450805;0;313;29;20;2;1
639;160053505000004;4.33;479.04;242.82;594.92;239;192;4;42;15;15;31;44;41;49281014;1034;836;14;156;1034;515;519;178475;178475;0;157;6;12;0;0
640;160053505000005;3.79;1020.16;510.02;1018.87;295;270;0;80;32;32;48;66;56;3822175;1110;1063;0;235;1110;559;551;441728;441728;0;156;32;45;2;2
641;160053505000006;3.98;1140.07;572.69;1130.42;330;322;0;66;29;29;58;54;79;4927164;1315;1288;0;242;1315;636;679;605905;605905;0;179;38;55;3;4
642;160053505000007;4.32;933.29;442.3;892.57;226;225;1;51;11;11;35;42;50;27291311;977;974;3;178;977;492;485;347209;347209;0;137;28;35;0;0
643;160053505000008;4.57;705.62;330.12;692.13;112;112;0;5;17;17;9;16;20;1214115;512;512;0;26;512;265;247;121814;121814;0;83;9;8;0;0
644;160053505000009;3.26;600.6;358.93;746.44;172;166;0;0;45;45;43;16;26;14992;561;541;0;0;561;348;213;167675;167675;0;112;11;7;0;1
645;160053505000010;4.17;661.58;305.91;733.49;313;239;0;11;40;40;42;26;37;33241312;1094;1000;0;61;1094;638;456;249224;249224;0;165;15;18;0;1
646;160053505000011;4.21;824.09;393.1;769.47;224;224;0;1;35;35;25;42;34;3223116;943;943;0;1;943;543;400;289321;289321;0;167;14;25;0;1
647;160053505000012;4.42;502.85;268.89;595.02;136;134;0;3;20;20;21;23;17;141298;601;595;0;8;601;332;269;120195;120195;0;93;2;9;0;0
648;160053505000013;3.72;484.56;297.1;681.0;223;223;0;2;49;49;41;29;39;1620105;829;829;0;2;829;460;369;181828;181828;0;146;2;12;0;0
649;160053505000014;4.27;865.6;463.14;875.85;296;288;3;54;32;32;37;56;45;5136158;1260;1246;7;183;1260;645;615;434422;433722;700;194;20;29;4;3
