;Cod_setor;MediaMoradorDomicilio;RendaMediaDomicilio;RendaMediaPerCapitaGeral;RendaMediaPerCapitaComRendimento;nAbsDomicilios;nAbsDomiciliosCasa;nAbsDomiciliosApto;nAbsImoveisAlugados;nAbs1PessoasDomicilio;nAbs1PessoasDomicilio;nAbs2PessoasDomicilio;nAbs3PessoasDomicilio;nAbs4PessoasDomicilio;nAbs5ouMaisPessoasDomicilio;nAbsHabitantes;nAbsMoradoresCasa;nAbsMoradoresApto;nAbsMoradoresImoveisAlugados;nAbsConjuges;nAbsHomensResidentes;nAbsMulheresResidentes;TotalRendNomMensalDomParticulares;TotalRendimentoNomMensalDomParticularesPermanentes;TotalRendimentoNomMensalDomParitulcaresImprovisados;nAbsPessoasClasseE;nAbsPessoasClasseD;nAbsPessoasClasseC;nAbsPessoasClasseB;nAbsPessoasClasseA
4666;510770120000006;3.01;659.83;400.51;780.21;299;299;0;1;62;62;76;57;49;311362;899;899;0;3;899;506;393;314294;314294;0;209;12;15;2;1
4667;510774305000001;3.15;1503.17;1053.96;1435.83;110;109;0;18;12;12;17;41;27;9310;347;342;0;51;347;189;158;297217;297217;0;57;14;18;2;2
4668;510774305000002;3.04;1278.84;1272.17;1513.99;55;55;0;0;10;10;13;14;10;4210;167;167;0;0;167;107;60;181528;181528;0;38;6;2;2;2
4669;510774305000003;2.89;529.37;419.93;805.87;167;167;0;0;37;37;44;26;32;19720;482;482;0;0;482;285;197;161932;161932;0;79;8;11;1;0
4670;510774305000006;3.31;878.96;557.41;821.57;274;272;1;31;39;39;55;58;67;311540;904;899;4;99;904;465;439;393530;392730;800;173;40;30;1;0
4671;510775005000001;2.93;1004.51;632.65;916.08;280;275;0;33;37;37;78;68;62;23430;810;805;0;92;810;394;416;427441;425856;1585;202;21;36;1;2
4672;510775005000002;2.83;742.61;460.13;680.25;184;184;0;13;38;38;53;40;23;22430;520;520;0;38;520;266;254;204756;204756;0;142;9;16;0;0
4673;510775005000003;3.02;893.2;538.33;782.64;228;228;0;21;29;29;57;69;47;15711;688;688;0;60;688;331;357;305081;305081;0;178;15;13;3;2
4674;510775005000004;3.32;784.46;384.61;713.71;65;65;0;0;4;4;16;15;18;9300;216;216;0;0;216;118;98;68630;68630;0;52;10;2;0;0
4675;510775005000005;3.12;835.19;453.4;741.93;67;67;0;0;11;11;14;19;10;8311;209;209;0;0;209;112;97;80402;80402;0;49;4;5;1;0
4676;510775005000006;3.26;1145.16;534.04;815.73;50;50;0;0;4;4;13;11;14;4400;163;163;0;0;163;84;79;74231;74231;0;34;1;12;1;0
4677;510775005000007;2.5;958.75;949.3;1186.63;6;0;0;0;0;0;0;0;0;0;12;0;0;0;12;7;5;0;0;0;0;0;0;0;0
4678;510775005000008;3.35;1259.78;573.5;940.16;37;37;0;0;4;4;5;9;14;3200;124;124;0;0;124;70;54;57350;57350;0;21;11;3;2;0
4679;510775005000009;3.57;984.29;443.89;998.75;7;0;0;0;0;0;0;0;0;0;25;0;0;0;25;12;13;0;0;0;0;0;0;0;0
4680;510775010000001;3.17;790.0;338.57;790.0;6;6;0;0;1;1;1;2;0;2000;19;19;0;0;19;9;10;4740;4740;0;5;0;1;0;0
4681;510775010000002;3.28;880.45;402.38;776.31;138;138;0;0;18;18;29;34;28;161021;452;452;0;0;452;250;202;153709;153709;0;111;8;7;0;3
4682;510775010000003;2.93;1004.4;491.82;880.52;44;40;0;0;7;7;11;8;7;6100;126;117;0;0;126;76;50;54592;47552;7040;29;7;5;0;0
4683;510775015000001;2.86;690.6;353.14;669.11;58;58;0;3;11;11;10;17;17;2100;166;166;0;8;166;87;79;50852;50852;0;47;6;1;0;0
4684;510775015000002;3.13;1138.61;577.28;895.92;90;90;0;0;5;5;26;27;18;12200;282;282;0;0;282;150;132;137271;137271;0;65;14;9;1;1
4685;510775015000003;2.88;1297.88;592.88;1103.02;34;33;0;0;3;3;12;8;6;4000;96;95;0;0;96;51;45;46920;46920;0;24;1;8;0;0
4686;510776805000001;3.3;1645.01;1011.86;1503.41;217;211;1;67;24;24;47;53;49;201152;704;697;2;205;704;368;336;572460;572460;0;87;49;52;3;4
4687;510776805000002;2.72;1940.41;1048.61;1762.55;39;31;0;0;7;7;9;9;3;2110;95;83;0;0;95;55;40;74910;74910;0;20;2;1;0;1
4688;510776805000003;3.88;1306.67;718.68;1456.78;24;24;0;0;0;0;5;5;9;1211;93;93;0;0;93;50;43;53901;53901;0;11;5;2;0;1
4689;510776805000004;3.28;4701.54;2686.59;4454.68;73;67;0;0;1;1;16;24;17;7200;226;220;0;0;226;120;106;513188;513188;0;28;14;15;0;3
4690;510776805000005;3.36;6553.12;2498.98;3616.94;228;128;0;12;9;9;24;38;38;10711;530;430;0;40;530;325;205;952924;952924;0;40;32;38;0;6
4691;510776805000006;3.19;2596.23;1153.65;1987.61;66;52;0;0;10;10;9;12;12;4400;180;166;0;0;180;110;70;152455;152455;0;31;5;4;0;1
4692;510776805000007;3.26;1195.72;695.11;1174.8;206;198;3;42;21;21;41;66;40;19921;663;653;4;128;663;334;329;362097;362097;0;89;39;33;3;2
4693;510777605000001;3.31;946.92;583.59;997.35;269;264;3;26;45;45;38;66;65;252150;886;880;4;74;886;456;430;426953;426953;0;141;24;39;4;2
4694;510777605000002;3.32;885.03;483.12;1011.44;254;250;4;28;42;42;45;58;55;261681;844;837;7;79;844;420;424;345913;345913;0;128;16;22;3;2
4695;510777605000003;3.41;819.78;440.97;750.08;253;253;0;25;35;35;57;58;47;231387;863;863;0;74;863;452;411;310952;310952;0;186;12;16;1;2
4696;510777605000004;3.02;821.24;479.1;739.79;42;42;0;6;3;3;13;14;8;1210;127;127;0;12;127;72;55;50306;50306;0;29;3;6;0;0
4697;510777605000005;5.9;368.9;154.13;471.67;67;67;0;0;0;0;4;7;11;101194;395;395;0;0;395;215;180;39149;39149;0;37;2;1;0;0
4698;510777605000006;3.71;410.05;213.16;541.82;237;237;0;1;28;28;39;53;57;241597;879;879;0;3;879;481;398;149000;149000;0;142;8;5;0;0
4699;510777605000007;3.37;819.27;390.95;781.9;199;199;0;0;21;21;45;43;53;20862;670;670;0;0;670;363;307;204077;204077;0;152;11;15;1;1
4700;510777605000008;2.6;312.0;250.83;602.0;5;5;0;0;2;2;0;2;0;1000;13;13;0;0;13;6;7;3010;3010;0;3;0;0;0;0
4701;510777605000009;3.39;599.39;297.97;581.36;175;172;0;5;35;35;28;29;39;1118102;593;583;0;19;593;328;265;141922;141538;384;114;24;4;0;0
4702;510777605000010;3.57;403.12;216.22;481.01;143;143;0;1;19;19;33;28;25;181122;511;511;0;2;511;290;221;89881;89881;0;97;2;3;0;0
4703;510777605000011;7.0;425.06;162.82;392.87;79;79;0;0;0;0;4;5;10;911119;553;553;0;0;553;270;283;60895;60895;0;58;3;2;0;0
4704;510777605000012;3.3;639.97;355.92;592.28;248;243;0;3;38;38;58;48;46;251755;809;802;0;12;809;455;354;226319;226319;0;159;25;13;1;0
4705;510777605000013;3.3;454.91;283.98;592.3;77;77;0;5;8;8;23;17;11;9611;254;254;0;13;254;130;124;62191;62191;0;46;7;0;1;0
4706;510779205000001;3.12;914.4;582.89;912.62;168;163;0;61;21;21;37;48;42;10451;524;513;0;199;524;266;258;250059;250059;0;104;21;21;0;0
4707;510779205000002;3.31;661.67;536.02;954.53;291;290;0;93;36;36;51;85;69;321012;962;960;0;271;962;513;449;426673;426163;510;148;35;24;1;0
4708;510779205000003;2.77;1321.35;765.86;1171.31;31;0;0;0;0;0;0;0;0;0;86;0;0;0;86;49;37;0;0;0;0;0;0;0;0
4709;510779205000004;3.7;1476.78;677.85;1242.11;114;103;0;0;3;3;22;29;24;15720;392;381;0;0;392;213;179;218100;218100;0;47;30;15;0;1
4710;510779205000005;3.3;1043.26;645.12;1120.47;46;45;0;0;6;6;11;10;7;7410;152;151;0;0;152;89;63;85156;85156;0;25;11;5;0;0
4711;510779205000006;4.08;1089.84;462.09;894.13;53;49;0;0;3;3;8;9;9;10702;261;200;0;0;261;173;88;79078;79078;0;25;16;7;0;0
4712;510779205000007;5.37;510.42;192.52;740.45;62;60;0;0;3;3;11;14;8;9422;333;293;0;0;333;173;160;48129;48129;0;35;4;2;0;0
4713;510779205000008;3.21;1040.0;707.95;1049.29;34;34;0;0;3;3;9;8;8;5010;109;109;0;0;109;61;48;58760;58760;0;16;11;4;0;0
4714;510779205000009;3.3;1590.62;850.36;1442.15;199;181;3;71;23;23;44;40;52;18521;633;601;11;224;633;342;291;449479;448479;1000;81;38;31;1;6
4715;510779205000010;11.0;2500.0;485.45;1068.0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;11;7;4;0;0;0;0;0;0;0;0
4716;510779205000011;5.82;177.2;63.17;274.7;50;50;0;0;2;2;7;6;6;8254;291;291;0;0;291;139;152;11812;11812;0;26;1;0;0;0
4717;510780005000001;3.45;1377.15;832.29;1329.34;191;188;3;30;20;20;43;46;41;201161;659;652;7;85;659;322;337;478564;478564;0;87;23;43;3;5
4718;510780005000002;3.55;1075.7;628.12;989.94;352;351;0;52;46;46;66;71;72;4624177;1248;1247;0;167;1248;607;641;644452;643452;1000;211;45;67;0;2
4719;510780005000003;3.69;1179.12;626.07;918.08;250;248;0;23;27;27;44;58;48;361888;922;919;0;68;922;474;448;464546;464546;0;164;17;38;0;6
4720;510780005000004;3.58;1234.67;722.36;1090.81;246;246;0;40;28;28;45;60;54;321225;880;880;0;130;880;441;439;541044;541044;0;135;37;48;3;3
4721;510780005000005;2.75;667.95;430.51;659.21;165;165;0;4;40;40;49;31;27;6542;453;453;0;7;453;264;189;168758;168758;0;148;6;7;0;0
4722;510780005000006;2.87;620.14;393.75;863.01;70;69;0;3;15;15;19;11;12;9210;199;198;0;11;199;121;78;60600;60600;0;35;2;3;0;1
4723;510780005000007;3.29;721.7;377.88;666.95;265;265;0;3;35;35;66;61;46;37655;872;872;0;8;872;491;381;277417;277417;0;238;14;6;0;0
4724;510780005000008;3.7;591.85;310.56;641.83;81;80;0;9;12;12;11;24;10;91020;300;296;0;38;300;147;153;77019;77019;0;67;3;1;0;0
4725;510780005000009;2.82;476.34;290.46;580.91;119;119;0;0;32;32;32;18;19;10321;335;335;0;0;335;189;146;85975;85975;0;84;3;3;0;0
4726;510780005000010;3.87;805.94;469.41;784.84;260;251;0;37;29;29;38;50;67;3416124;1007;980;0;106;1007;514;493;394777;394777;0;178;26;27;0;0
4727;510780005000011;3.88;1354.07;649.15;1039.85;289;254;1;34;28;28;34;50;74;2723122;1029;986;3;120;1029;548;481;539459;539459;0;157;25;53;3;3
4728;510780005000012;3.18;452.43;295.33;651.06;113;113;0;3;19;19;30;28;10;14442;359;359;0;4;359;189;170;85940;85940;0;66;1;5;0;0
4729;510780005000013;2.52;959.71;455.81;856.92;21;21;0;0;5;5;9;2;2;2100;53;53;0;0;53;26;27;21423;21423;0;18;1;2;0;0
4730;510780010000001;2.83;3185.83;1540.69;2235.88;48;48;0;1;9;9;13;10;13;1101;136;136;0;4;136;74;62;183342;183342;0;31;5;9;0;1
4731;510780010000002;2.96;1116.04;706.04;1224.18;83;82;0;3;17;17;23;18;15;5201;246;244;0;22;246;145;101;151798;151798;0;48;7;11;0;2
4732;510780010000003;2.98;864.81;524.11;822.28;175;175;0;3;32;32;48;44;24;13722;521;521;0;7;521;270;251;232705;232705;0;132;13;13;2;0
4733;510780010000004;3.43;776.94;410.12;901.03;49;46;2;3;4;4;11;13;10;5420;168;160;4;12;168;87;81;59468;59468;0;29;4;6;0;0
4734;510780010000005;3.51;599.11;374.59;564.14;45;45;0;0;9;9;7;8;6;9320;158;158;0;0;158;90;68;46824;46824;0;43;0;1;0;0
4735;510780010000006;3.15;484.62;402.58;734.12;13;13;0;1;2;2;4;2;2;2010;41;41;0;7;41;19;22;12480;12480;0;8;1;0;0;0
4736;510780015000001;2.97;610.98;387.36;620.21;112;112;0;2;15;15;36;26;17;12321;333;333;0;8;333;166;167;110397;110397;0;102;1;2;0;0
4737;510780015000002;2.61;623.54;381.94;611.1;56;56;0;0;14;14;21;11;2;5110;146;146;0;0;146;78;68;48888;48888;0;49;3;2;0;0
4738;510780015000003;3.14;558.47;329.3;662.77;59;59;0;3;7;7;18;13;12;5111;185;185;0;10;185;104;81;52359;52359;0;37;3;2;0;0
4739;510780015000004;2.45;802.14;472.22;749.25;58;58;0;0;13;13;23;9;9;4000;142;142;0;0;142;74;68;56194;56194;0;46;6;4;0;0
4740;510780015000005;2.68;633.98;423.0;839.78;59;59;0;0;13;13;17;14;8;6010;158;158;0;0;158;85;73;57105;57105;0;29;3;2;0;1
4741;510780015000007;5.45;398.36;174.66;426.31;64;64;0;0;5;5;3;8;8;12972;349;349;0;0;349;188;161;39647;39647;0;40;5;1;0;0
4742;510780015000008;1.0;1000.0;1000.0;1000.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
4743;510780015000009;2.8;1042.5;638.16;924.57;80;80;0;0;12;12;28;20;11;5130;224;224;0;0;224;130;94;117421;117421;0;51;20;6;0;0
4744;510780015000010;3.33;907.23;528.0;836.55;150;150;0;0;12;12;44;36;26;161023;500;500;0;0;500;289;211;203281;203281;0;117;20;9;0;0
4745;510780015000011;2.76;667.87;390.54;640.88;108;108;0;1;33;33;24;20;12;10450;298;298;0;1;298;170;128;99977;99977;0;96;8;1;1;0
4746;510780015000012;3.04;520.14;299.24;538.63;74;74;0;0;12;12;20;17;12;6601;225;225;0;0;225;120;105;59249;59249;0;67;0;1;0;0
4747;510780015000013;3.05;502.2;321.68;524.03;41;41;0;0;12;12;3;10;8;5120;125;125;0;0;125;70;55;30960;30960;0;39;0;0;0;0
4748;510780015000016;5.92;454.0;267.4;644.18;13;0;0;0;0;0;0;0;0;0;77;0;0;0;77;36;41;0;0;0;0;0;0;0;0
4749;510780017000001;3.23;766.15;426.57;667.87;178;173;0;26;21;21;48;37;36;17641;572;558;0;78;572;278;294;198357;193885;4472;127;6;18;0;1
4750;510780017000002;3.0;809.89;496.85;788.48;89;82;0;1;20;20;18;21;17;4412;266;241;0;4;266;146;120;108810;108010;800;74;8;4;0;0
4751;510780017000003;3.11;1029.53;716.26;1037.85;163;81;0;0;12;12;19;17;28;3300;338;249;0;0;338;217;121;118379;118379;0;47;18;6;1;1
4752;510780017000004;3.13;749.35;447.88;728.66;243;236;0;6;44;44;60;47;39;261054;760;737;0;22;760;413;347;286584;269474;17110;192;14;20;0;1
4753;510780017000005;3.37;1090.48;521.47;883.6;63;63;0;0;8;8;10;17;15;7420;212;212;0;0;212;129;83;92909;92909;0;49;5;5;2;0
4754;510780017000006;2.71;509.15;326.4;611.69;104;68;0;0;26;26;31;21;12;7241;282;213;0;0;282;152;130;77684;77684;0;73;5;0;1;0
4755;510780017000007;3.2;896.74;391.91;868.94;162;137;0;2;19;19;36;24;35;12822;512;436;0;7;512;271;241;172050;154010;18040;110;18;13;1;0
4756;510780017000008;2.8;585.2;354.43;626.12;256;256;0;1;54;54;78;42;44;30511;716;716;0;5;716;412;304;217264;217264;0;199;11;9;0;0
4757;510780017000009;3.22;900.51;467.82;832.8;215;190;0;7;33;33;40;45;38;221162;687;609;0;21;687;385;302;268994;253082;15912;168;15;18;2;0
4758;510780017000010;2.81;534.93;293.64;533.52;107;107;0;0;25;25;33;16;20;7140;301;301;0;0;301;162;139;75760;75760;0;94;3;3;0;0
4759;510780017000011;2.95;625.13;365.47;631.82;80;80;0;6;12;12;26;17;15;4401;236;236;0;11;236;123;113;74555;74555;0;69;6;2;0;0
4760;510780025000001;2.97;867.27;484.34;873.91;33;33;0;1;8;8;6;9;6;0211;98;98;0;7;98;53;45;40200;40200;0;22;2;4;0;0
4761;510780025000002;3.35;935.89;510.98;823.87;130;130;0;4;15;15;30;29;26;161120;435;435;0;16;435;240;195;187018;187018;0;95;9;15;2;0
4762;510780025000003;3.32;1002.36;624.39;1061.12;103;103;0;3;9;9;28;30;12;14611;342;342;0;10;342;170;172;194185;194185;0;61;11;12;1;1
4763;510780025000004;3.4;699.38;431.91;833.57;105;105;0;0;15;15;19;19;26;17621;357;357;0;0;357;181;176;130870;130870;0;66;3;9;0;1
4764;510785905000001;3.25;1533.21;923.03;1366.44;168;167;0;45;21;21;39;41;32;171420;543;542;0;134;543;263;280;415631;415631;0;95;18;36;0;7
4765;510785905000002;3.09;1030.29;625.29;1095.37;300;277;0;45;49;49;63;65;61;241330;889;858;0;122;889;453;436;458452;458452;0;168;26;39;3;3
4766;510785905000003;3.12;904.12;561.0;878.5;285;282;0;47;40;40;67;66;61;281640;883;880;0;139;883;428;455;412894;409994;2900;186;45;28;1;1
4767;510785905000004;3.09;644.98;606.74;958.94;250;250;0;33;42;42;53;48;68;29730;772;772;0;106;772;391;381;393165;393165;0;143;17;15;1;2
4768;510785905000005;3.2;650.28;447.49;678.45;186;184;0;23;38;38;30;40;36;251122;593;588;0;72;593;308;285;209520;209520;0;133;12;14;0;0
4769;510785905000006;3.2;978.08;554.33;1159.41;217;207;2;56;41;41;40;44;50;23571;688;674;4;173;688;313;375;312920;312920;0;87;19;29;2;4
4770;510785905000007;2.67;1437.4;827.18;1337.09;150;131;12;36;33;33;40;38;25;9220;399;358;17;78;399;197;202;291822;291822;0;76;18;39;4;0
4771;510785905000008;2.96;1217.24;784.9;1073.71;183;182;0;32;34;34;48;39;36;13750;542;540;0;104;542;260;282;361329;361329;0;115;17;36;3;2
4772;510785905000009;2.97;646.4;425.33;688.48;90;85;0;0;19;19;28;12;11;11630;267;238;0;0;267;144;123;93949;93949;0;70;3;3;1;0
4773;510785905000011;2.88;381.79;203.88;572.81;24;0;0;0;0;0;0;0;0;0;69;0;0;0;69;36;33;0;0;0;0;0;0;0;0
4774;510785905000015;7.72;643.63;160.7;943.08;46;0;0;0;1;1;2;3;1;5754;355;0;0;0;355;172;183;35837;35837;0;18;1;8;0;0
4775;510785905000016;3.38;453.94;273.38;574.85;188;188;0;0;26;26;45;41;31;23971;636;636;0;0;636;373;263;145437;145437;0;133;5;3;0;1
4776;510785905000017;3.19;650.22;459.45;738.73;252;252;0;49;39;39;46;60;57;39731;805;805;0;140;805;431;374;299561;299561;0;166;13;19;1;1
4777;510785905000018;3.27;473.43;250.63;696.39;146;144;0;0;18;18;34;37;31;11842;477;474;0;0;477;269;208;97495;97495;0;69;3;1;1;1
4778;510785905000019;2.98;518.86;328.73;738.76;83;78;0;7;14;14;22;20;14;7420;247;237;0;24;247;129;118;68705;68705;0;47;6;3;0;0
4779;510785905000020;3.07;474.88;247.96;566.78;43;43;0;0;9;9;4;13;10;6100;132;132;0;0;132;72;60;27012;27012;0;28;0;1;0;0
4780;510785905000021;2.84;272.85;174.39;507.31;185;185;0;0;38;38;63;25;32;111042;526;526;0;0;526;297;229;78126;78126;0;81;1;3;0;0
4781;510785905000022;3.42;615.28;257.0;708.97;53;53;0;0;8;8;10;12;10;8121;181;181;0;0;181;102;79;41120;41120;0;37;0;4;0;0
4782;510785905000023;2.5;1065.0;604.5;863.57;4;0;0;0;0;0;0;0;0;0;10;0;0;0;10;7;3;0;0;0;0;0;0;0;0
4783;510785905000025;2.96;800.84;582.01;769.26;57;34;0;0;8;8;23;8;12;1002;167;121;0;0;167;120;47;87115;87115;0;34;11;4;0;0
4784;510785915000001;3.48;1090.78;601.16;1312.85;251;242;1;63;24;24;50;69;47;321384;869;848;4;223;869;453;416;405483;405483;0;127;22;25;1;4
4785;510785915000002;3.15;1082.3;597.99;1059.49;74;48;0;0;7;7;18;14;18;6400;218;154;0;0;218;122;96;92993;92993;0;41;10;10;0;0
4786;510785915000003;3.76;1114.47;628.37;1034.76;95;93;0;1;13;13;23;16;21;14310;357;326;0;3;357;222;135;188095;188095;0;59;16;11;0;1
4787;510787505000001;2.67;1329.73;1214.81;1670.37;102;57;0;58;28;28;26;18;19;5310;273;179;0;140;273;151;122;267259;261559;5700;33;24;24;0;0
4788;510787505000002;3.29;2275.7;1500.91;2083.35;277;195;23;134;27;27;57;71;75;311132;912;686;59;411;912;467;445;1111974;1111974;0;90;46;78;14;14
4789;510787505000003;3.5;1365.93;776.66;1170.16;207;201;0;42;20;20;36;57;40;341261;725;713;0;131;725;367;358;438811;438811;0;94;47;56;1;0
4790;510787505000004;3.61;806.78;687.54;1055.26;831;813;3;223;57;57;146;202;215;12853186;2992;2951;7;718;2992;1543;1449;1589270;1588140;1130;408;132;79;3;2
4791;510787505000005;2.71;660.38;695.54;1185.3;251;50;99;180;53;53;77;58;32;16632;685;152;252;477;685;386;299;393381;393381;0;92;40;20;0;0
4792;510787505000006;2.93;1074.47;1416.68;2120.5;94;25;60;58;21;21;19;17;17;13400;278;83;167;147;278;152;126;332919;321819;11100;35;19;18;0;0
4793;510787505000007;3.39;1591.31;908.05;1317.37;241;240;1;105;16;16;45;74;62;281222;818;814;4;344;818;428;390;601138;601138;0;92;65;71;3;2
4794;510787505000008;3.23;1354.27;890.56;1255.62;384;368;1;187;45;45;70;113;91;50753;1239;1210;1;548;1239;642;597;885212;885212;0;168;84;78;3;7
4795;510787505000010;4.27;1114.55;546.06;860.05;22;17;0;0;1;1;3;4;4;4330;94;76;0;0;94;51;43;34402;34402;0;12;8;2;0;0
4796;510787505000011;2.83;1218.96;764.01;1084.89;108;82;0;1;15;15;24;14;20;7200;264;232;0;4;264;166;98;137875;136165;1710;33;39;10;0;0
4797;510787505000012;3.02;1027.64;702.68;1139.37;136;107;0;0;18;18;24;28;22;9410;352;323;0;0;352;193;159;169903;168403;1500;37;35;15;0;0
4798;510787505000013;3.37;1198.58;1069.74;1332.56;137;60;15;1;6;6;14;19;28;10110;324;212;42;3;324;225;99;239474;239474;0;23;34;10;1;0
4799;510787505000015;5.36;450.71;201.09;472.13;14;14;0;0;0;0;1;2;2;3212;75;75;0;0;75;39;36;10859;10859;0;11;1;0;0;0
4800;510787505000016;6.67;281.73;181.97;444.81;15;15;0;0;0;0;1;2;1;0412;100;100;0;0;100;48;52;12010;12010;0;13;0;0;0;0
4801;510787505000017;3.04;1111.1;783.65;1367.48;165;43;100;96;33;33;36;34;27;17632;496;141;297;267;496;282;214;342728;336878;5850;68;25;28;1;2
4802;510787505000018;3.15;3128.18;2032.94;2931.11;259;250;8;92;17;17;62;91;55;27502;815;787;23;281;815;403;412;1360034;1360034;0;48;41;118;10;25
4803;510787505000019;4.0;2583.33;1466.67;2053.33;6;6;0;0;0;0;1;2;1;0200;24;24;0;0;24;16;8;30800;30800;0;0;1;4;0;0
4804;510787505000020;3.51;1053.93;938.45;1385.42;250;247;0;115;22;22;51;62;60;2014132;877;868;0;378;877;467;410;660031;660031;0;100;41;39;1;3
4805;510787505000021;2.96;1507.47;1324.13;1795.94;239;218;9;133;35;35;64;60;46;24910;708;654;25;367;708;363;345;781235;781235;0;89;30;74;2;5
4806;510787505000022;2.99;1088.51;1365.74;1838.91;71;70;0;39;9;9;20;19;10;9300;213;209;0;97;213;119;94;230991;230991;0;28;10;12;0;2
4807;510787505000023;2.91;2186.62;1322.07;1760.38;204;135;16;128;33;33;46;57;39;15620;599;406;51;354;599;305;294;653102;632262;20840;64;49;66;7;9
4808;510787505000024;3.33;2077.66;1218.59;1731.47;320;312;2;132;21;21;78;83;80;341152;1061;1045;5;431;1061;548;513;1060192;1055942;4250;97;72;112;4;11
4809;510787505000025;3.44;1238.19;1101.7;1525.17;334;330;0;140;22;22;60;103;73;481842;1145;1135;0;456;1145;582;563;995938;984618;11320;138;52;59;1;4
4810;510787505000026;3.44;1588.57;928.45;1434.15;317;316;0;124;27;27;62;74;90;421191;1089;1087;0;423;1089;566;523;833378;833378;0;128;69;73;8;8
4811;510787505000027;2.78;1228.76;1075.61;1501.8;63;63;0;39;13;13;16;16;11;5110;175;175;0;108;175;94;81;159191;159191;0;23;12;12;1;1
4812;510787505000028;3.28;854.9;888.31;1298.11;407;236;130;0;53;53;81;71;98;37949;1263;834;365;0;1263;852;411;932419;903859;28560;150;86;33;0;2
4813;510787505000029;3.06;1298.3;919.5;1284.13;123;65;7;0;12;12;15;21;17;10110;282;212;11;0;282;171;111;164995;164995;0;28;23;19;0;0
4814;510787505000030;2.89;1547.0;981.66;1271.54;129;43;0;0;7;7;11;14;10;2200;216;130;0;0;216;150;66;113834;113834;0;17;9;10;0;2
4815;510788305000001;3.38;855.31;507.76;818.14;213;213;0;26;15;15;50;51;57;27723;720;720;0;88;720;367;353;305165;305165;0;134;24;23;0;1
4816;510788305000002;3.18;1366.18;714.08;928.3;11;11;0;1;1;1;3;3;2;1100;35;35;0;4;35;18;17;18566;18566;0;7;1;1;0;1
4817;510788305000003;3.63;1138.38;636.4;994.38;16;16;0;2;0;0;4;2;8;1010;58;58;0;9;58;32;26;31820;31820;0;13;0;3;0;0
4818;510788305000005;2.8;604.51;331.23;560.68;127;127;0;0;27;27;39;28;18;5620;356;356;0;0;356;204;152;100362;100362;0;103;2;7;0;0
4819;510788305000006;2.9;536.2;306.58;481.22;50;50;0;0;12;12;11;10;9;4310;145;145;0;0;145;91;54;36916;36916;0;48;0;1;0;0
4820;510788305000007;2.32;1920.0;1087.62;1631.43;22;22;0;0;8;8;4;5;5;0000;51;51;0;0;51;31;20;45680;45680;0;16;2;3;0;1
4821;510790905000001;2.53;2413.95;1538.48;2099.69;95;85;5;53;29;29;20;20;20;5100;240;223;12;118;240;110;130;333850;333850;0;29;18;39;3;5
4822;510790905000002;3.03;1658.72;1464.51;2042.28;240;240;0;96;21;21;79;61;43;26900;727;727;0;276;727;347;380;967090;967090;0;97;22;56;4;9
4823;510790905000003;3.13;3921.32;2194.39;3028.45;108;102;2;44;11;11;34;23;18;11711;334;320;6;131;334;168;166;666488;666488;0;26;14;41;6;15
4824;510790905000004;3.23;3330.98;1852.52;2815.83;116;89;5;58;11;11;19;29;20;13320;335;294;10;164;335;159;176;554665;546545;8120;15;14;53;3;10
4825;510790905000005;2.94;2397.48;1758.11;2513.98;173;139;32;76;24;24;45;44;38;15500;511;425;78;208;511;244;267;789391;782681;6710;61;19;52;5;8
4826;510790905000006;2.99;6776.43;3251.61;4520.54;83;42;37;30;14;14;20;16;21;8210;246;133;106;96;246;131;115;741368;736468;4900;20;5;26;4;28
4827;510790905000007;3.18;1481.51;861.15;1295.11;72;72;0;18;10;10;14;16;22;7120;229;229;0;61;229;116;113;164479;164479;0;44;9;14;3;1
4828;510790905000008;2.99;1962.63;1200.14;1593.1;183;168;11;95;32;32;41;42;38;20600;543;505;33;251;543;296;247;540062;537462;2600;59;30;73;7;3
4829;510790905000009;3.32;1846.3;1048.06;1601.64;183;183;0;78;14;14;42;48;44;27341;607;607;0;254;607;303;304;539751;539751;0;65;29;67;4;5
4830;510790905000010;2.98;1543.96;1032.97;1412.59;213;200;6;96;32;32;59;52;39;19830;635;600;21;259;635;331;304;565037;565037;0;89;41;66;2;1
4831;510790905000011;3.16;1311.29;988.73;1420.86;220;216;2;86;28;28;42;56;60;24710;691;682;7;249;691;337;354;598180;596180;2000;101;33;44;2;4
4832;510790905000012;2.93;2275.16;1246.89;1858.27;175;160;8;75;28;28;49;38;35;20401;512;479;21;197;512;237;275;575553;575553;0;62;25;67;4;8
4833;510790905000013;3.42;2202.26;1263.46;1776.39;155;153;1;65;17;17;31;35;39;19560;530;522;4;223;530;258;272;594580;592580;2000;53;27;62;5;5
4834;510790905000014;3.14;2694.34;1662.87;2461.05;187;149;35;67;18;18;45;57;39;20440;587;482;99;211;587;274;313;859868;859868;0;48;33;75;6;12
4835;510790905000015;3.03;2066.13;1216.01;1761.55;154;141;6;72;18;18;39;42;38;13211;466;441;11;195;466;229;237;514374;514374;0;50;17;55;4;6
